row,col,x_km,y_km,lat,lon,depth_m,pressure_atm,biome,temperature_c,light_intensity,terrain_roughness,coral_coral_cover_pct,coral_health_index,coral_bleaching_risk,coral_biodiversity_index,current_u_mps,current_v_mps,current_speed_mps,current_stability,current_flow_direction,hazard_type,hazard_severity,hazard_notes,life_species,life_avg_depth_m,life_density,life_threat_level,life_behavior,life_trophic_level,life_prey_species,poi_id,poi_category,poi_label,poi_description,poi_research_value,resource_type,resource_family,resource_abundance,resource_purity,resource_extraction_difficulty,resource_environmental_impact,resource_economic_value,resource_description,biome_predators,biome_prey,biome_interaction_strengths
11,28,28.0,11.0,-12.4390990990991,145.92821796173146,3429.1232378519867,333.924586199222,seamount,8.603182395380848,0.4601252517354304,0.383082623237054,,,,,0.49552556135207,0.2609096388521023,0.560017340445114,medium,,,,,,,,,,,,,,,,,['RareEarth_Crust'],['Cobalt_Rich_Crust'],[0.628],[0.694],[0.53],[0.9],[87664],[nan],,,
11,29,29.0,11.0,-12.4390990990991,145.9374400317933,3399.5642116149415,331.05477782669334,seamount,8.652838118036948,0.4643479697692941,0.407624601998506,,,,,0.4598573377314383,0.2567879794273776,0.5266961528659968,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,30,30.0,11.0,-12.4390990990991,145.94666210185514,3259.511883960363,317.4574644621711,seamount,8.893059819942337,0.4843554451485195,0.3062798640178059,,,,,0.4970096659399197,0.27746793478677,0.569216182897628,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,31,31.0,11.0,-12.4390990990991,145.95588417191698,3256.4842274266803,317.16351722589127,seamount,8.84293325437302,0.4847879675104743,0.436202172138151,,,,,0.486533285369533,0.3032021187345425,0.5732766893722325,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,32,32.0,11.0,-12.4390990990991,145.96510624197882,3362.2505042652983,327.4320877927474,seamount,8.554784926564203,0.4696784993906717,0.47322169695801,,,,,0.4081157440535624,0.2934052971856593,0.5026381690251924,high,,,,,,,,,,,,,,,,,['RareEarth_Crust'],['Cobalt_Rich_Crust'],[0.539],[0.688],[0.584],[0.883],[72841],[nan],,,
11,33,33.0,11.0,-12.4390990990991,145.97432831204063,3510.829354577856,341.85721889105395,plain,8.251474802853533,0.4484529493460206,0.6134149781542776,,,,,0.3906401786493487,0.2730194924597958,0.476591431352054,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,34,34.0,11.0,-12.4390990990991,145.9835503821025,3787.0854242566184,368.67819652976874,plain,7.8958759881621505,0.4089877965347688,0.5069023373434658,,,,,0.3801536444998589,0.1695923401620326,0.416267168136234,high,,,,,['Abyssal_Ray'],[4387],[0.496],[2],['roaming'],[2],[nan],,,,,,,,,,,,,,,,
11,35,35.0,11.0,-12.4390990990991,145.99277245216433,3739.0776696017288,364.017249475896,plain,7.999508090596308,0.4158460471997531,0.3587033636472962,,,,,0.4284238649789962,0.1770816960614492,0.4635784023911605,medium,,,,,,,,,,,,,,,,,['Nickel_Rich_Nodule'],['Manganese_Nodule'],[0.752],[0.72],[0.515],[0.523],[55996],[nan],,,
11,36,36.0,11.0,-12.4390990990991,146.00199452222617,3661.7246425271687,356.5072468472979,plain,8.187015194199319,0.4268964796389758,0.3675538725101732,,,,,0.4009255559142842,0.2874304373170895,0.493312839566812,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,37,37.0,11.0,-12.4390990990991,146.011216592288,3081.9133418254833,300.21488755587217,seamount,9.115737945798635,0.5097266654535024,0.2734086694572445,,,,,0.4176359314815118,0.3343612985177429,0.5349927562228307,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,38,38.0,11.0,-12.4390990990991,146.02043866234985,3749.870501711407,365.0650972535347,plain,7.780048634749272,0.4143042140412274,0.4840108072792225,,,,,0.4113131777033267,0.372192058263152,0.5547120499741915,low,,['trench_wall'],[4],['steep escarpment'],,,,,,,,,,,,,['Copper_Nodule'],['Manganese_Nodule'],[0.459],[0.721],[0.59],[0.503],[30335],[nan],,,
11,39,39.0,11.0,-12.4390990990991,146.02966073241168,3834.2287152063896,373.2552150685815,plain,7.682966467848781,0.4022530406848015,0.5694239595961645,,,,,0.3818280748096412,0.4035412523699032,0.5555521767368992,low,,['trench_wall'],[4],['steep escarpment'],,,,,,,,,,,,,['Carbon_Rich_Sediment'],['Biogenic_Sediment'],[0.656],[0.883],[0.642],[0.396],[29129],[nan],,,
11,40,40.0,11.0,-12.4390990990991,146.03888280247352,4936.299233621972,480.25235277883223,plain,5.728278776904648,0.2448143951968611,0.4512154181830399,,,,,0.3561363049309996,0.3518415411956082,0.5006251469920451,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,41,41.0,11.0,-12.4390990990991,146.04810487253536,4283.514341843963,416.8751788198022,plain,7.113881685552828,0.3380693797365767,0.379536484173538,,,,,0.4026174549824097,0.2382600443429028,0.4678340130717249,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,42,42.0,11.0,-12.4390990990991,146.0573269425972,4389.869449564113,427.200917433409,plain,6.878447638237908,0.3228757929194124,0.3222181258040061,,,,,0.4199590929931465,0.2285685411224793,0.4781309629991399,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,43,43.0,11.0,-12.4390990990991,146.06654901265904,4295.894545635393,418.0771403529508,plain,7.210453269912871,0.3363007791949439,0.3345438945216706,,,,,0.4612791337140508,0.18813285401256,0.4981690576088567,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,44,44.0,11.0,-12.4390990990991,146.07577108272088,4366.464555375307,424.9285976092531,plain,7.028832623846645,0.326219349232099,0.3151454653253408,,,,,0.4755708464170071,0.181937105311687,0.5091843872812525,medium,,,,,,,,,,,,,,,,,['Copper_Nodule'],['Manganese_Nodule'],[0.75],[0.774],[0.489],[0.512],[54182],[nan],,,
11,45,45.0,11.0,-12.4390990990991,146.08499315278272,4516.175426219497,439.4636336135434,plain,6.796965711263613,0.3048320819686432,0.2040103798105371,,,,,0.4787950012623685,0.1313676386280659,0.4964897881251391,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,46,46.0,11.0,-12.4390990990991,146.09421522284455,4625.003722997837,450.0294876696929,plain,6.580487833209921,0.2892851824288804,0.174924468764539,,,,,0.4436111181326549,0.21354521292061,0.4923336085341047,medium,,,,,['Abyssal_Plant'],[6346],[0.53],[1],['stationary'],[1],[nan],,,,,,,,,,,,,,,,
11,47,47.0,11.0,-12.4390990990991,146.1034372929064,4696.742547995479,456.9944221354834,plain,6.456883203076389,0.2790367788577887,0.4294044791873828,,,,,0.4580618536511039,0.1142874784006083,0.4721041087402807,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,48,48.0,11.0,-12.4390990990991,146.11265936296823,4643.287692010855,451.8046302923159,plain,6.488110920326286,0.2866731868555922,0.5029172945927641,,,,,0.5014092339336297,0.0265315373106976,0.5021106873449103,medium,,,,,['Abyssal_Plant'],[6429],[0.512],[1],['stationary'],[1],[nan],,,,,,,,,,,,,,,,
11,49,49.0,11.0,-12.4390990990991,146.12188143303007,4682.999399482436,455.6601358720812,plain,6.3669964880511705,0.2810000857882234,0.5191916670695518,,,,,0.4642772428997961,-0.0379513000151909,0.4658257822914907,medium,,,,,['Abyssal_Plant'],[3697],[0.374],[1],['stationary'],[1],[nan],,,,,,,,,,,,,,,,
12,0,0.0,12.0,-12.448108108108109,145.67,1614.2575320678302,157.72403223959515,seamount,12.06239470571811,0.719391781133167,0.3895771005331235,,,,,0.7338672912702031,0.1383334953500483,0.7467913745699176,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,1.0,12.0,-12.448108108108109,145.67922207006183,1659.9951351083616,162.16457622411278,seamount,12.092354276150868,0.7128578378416626,0.3664505259880994,,,,,0.7805923236139032,0.2248943335453105,0.8123434230334741,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,2.0,12.0,-12.448108108108109,145.68844414012366,1882.3938066693224,183.7566802591575,seamount,11.601897912302611,0.6810865990472397,0.3989193815032729,,,,,0.7532299201482408,0.1240211498164821,0.7633718348277774,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3,3.0,12.0,-12.448108108108109,145.6976662101855,1833.3958963150571,178.9996015839861,seamount,11.75021955946404,0.6880863005264204,0.3104840893232473,,,,,0.6734851607208451,0.2028047664605038,0.7033576863945413,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4,4.0,12.0,-12.448108108108109,145.70688828024734,1984.5317820081243,193.6729885444781,seamount,11.356283068608906,0.666495459713125,0.3750280947511297,,,,,0.5634299240700341,0.2856697148174664,0.6317123279638107,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,5.0,12.0,-12.448108108108109,145.71611035030918,1985.029499461848,193.72131062736383,seamount,11.253300136457936,0.6664243572197359,0.3934500385639313,,,,,0.4626077502356733,0.297558287887875,0.550042603139861,low,,,,,,,,,,,,,,,,,['RareEarth_Crust'],['Cobalt_Rich_Crust'],[0.58],[0.57],[0.536],[0.888],[74005],[nan],,,
12,6,6.0,12.0,-12.448108108108109,145.72533242037102,2006.9487501015235,195.84939321374017,seamount,11.12239435568579,0.6632930356997824,0.3845417750261071,,,,,0.4887413802173242,0.3363768717334336,0.5933106577282309,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7,7.0,12.0,-12.448108108108109,145.73455449043286,2010.29388055349,196.174163160533,seamount,11.133013291915702,0.66281515992093,0.3633128629210658,,,,,0.455539727261038,0.3449537541525415,0.5714101290815493,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,8,8.0,12.0,-12.448108108108109,145.7437765604947,2002.055137561624,195.3742852001577,seamount,11.224042206490475,0.6639921232054822,0.4221914204212399,,,,,0.5191150241986159,0.4111029544283946,0.6621827900878157,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9,9.0,12.0,-12.448108108108109,145.75299863055653,2196.856120961339,214.28700203508143,seamount,10.958691947609935,0.6361634112912373,0.4168384877845903,,,,,0.5168603299673389,0.4145856180985118,0.6625902470064523,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,10.0,12.0,-12.448108108108109,145.76222070061837,2285.848618383459,222.9270503284911,seamount,10.742390069212012,0.6234501973737916,0.3717350307634051,,,,,0.5779776261944896,0.389054729016185,0.6967221243446158,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,11,11.0,12.0,-12.448108108108109,145.7714427706802,2242.592659469948,218.72744266698524,seamount,10.88994851532412,0.6296296200757217,0.4999036358939103,,,,,0.6398513300925909,0.2570944634912143,0.6895703646322782,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,12.0,12.0,-12.448108108108109,145.78066484074205,2177.2319792932667,212.38174556245303,seamount,11.044377178067135,0.6389668601009619,0.5278782369852355,,,,,0.6811694497008504,0.2044327199004988,0.7111853177419195,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,13.0,12.0,-12.448108108108109,145.7898869108039,2252.410677652426,219.68064831576947,seamount,10.852720091780482,0.6282270460496534,0.4540193502680732,,,,,0.6202247600281924,0.1927253545196483,0.6494781098903587,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,14.0,12.0,-12.448108108108109,145.79910898086573,2335.3479768537645,227.73281328677325,seamount,10.727014883381804,0.6163788604494622,0.4102426369827314,,,,,0.6817969305715589,0.1341124806914531,0.6948620093327986,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,15,15.0,12.0,-12.448108108108109,145.80833105092756,2497.6028144695347,243.48571014267324,seamount,10.490820902652588,0.5931995979329237,0.5112200044582581,,,,,0.5792521616600753,0.1167056675074807,0.5908919356500278,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,16,16.0,12.0,-12.448108108108109,145.8175531209894,2582.652042194997,251.74291671796087,seamount,10.327495705843452,0.5810497082578575,0.5752380615379403,,,,,0.5732953197690718,0.1909309626815215,0.6042533873960615,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,17,17.0,12.0,-12.448108108108109,145.82677519105124,2590.464436734065,252.5014016246665,seamount,10.361821845795337,0.5799336518951335,0.3836236070887063,,,,,0.4898337390326633,0.1468278454880624,0.5113663149889575,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,18,18.0,12.0,-12.448108108108109,145.83599726111308,2603.2962239034528,253.74720620421868,seamount,10.253131198193234,0.5781005394423638,0.2686489783173689,,,,,0.5080203441055471,0.0843243716291943,0.5149711347986186,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,19,19.0,12.0,-12.448108108108109,145.84521933117492,2725.824902945181,265.64319446069715,seamount,10.09445316128432,0.5605964424364027,0.3513349577124051,,,,,0.5289084717960546,-0.003817951868119,0.5289222516534023,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20,20.0,12.0,-12.448108108108109,145.85444140123676,2896.836415334067,282.24625391592883,seamount,9.733413184555875,0.5361662263808475,0.480441656451203,,,,,0.5364236251362975,-0.0253187904332142,0.5370208066298436,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,21,21.0,12.0,-12.448108108108109,145.8636634712986,2867.8277535435227,279.429878984808,seamount,9.732397183024872,0.5403103209223539,0.5177722939822497,,,,,0.5509600497990128,0.0668062494001492,0.5549955418140273,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,22,22.0,12.0,-12.448108108108109,145.87288554136043,3019.8311870695406,294.1874938902466,seamount,9.375490608454337,0.5185955447043513,0.3705897345195858,,,,,0.5339995762175722,0.1375223514859667,0.5514235618458613,medium,,,,,,,,,,,,,,,,,['RareEarth_Crust'],['Cobalt_Rich_Crust'],[0.722],[0.659],[0.522],[0.891],[98895],[nan],,,
12,23,23.0,12.0,-12.448108108108109,145.88210761142227,3171.777964557316,308.9396082094481,seamount,9.096380014557816,0.4968888622060977,0.4035817534777414,,,,,0.510196597575792,0.1653712563285892,0.5363284633483576,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,24,24.0,12.0,-12.448108108108109,145.8913296814841,3217.805973337709,313.4083469259911,seamount,9.028536958535929,0.4903134323803274,0.2668127992379818,,,,,0.4723266388504322,0.0802670920909207,0.4790983822144247,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,25,25.0,12.0,-12.448108108108109,145.90055175154595,3237.6929930096535,315.3391255349178,seamount,9.039421318727472,0.4874724295700495,0.2753365585382523,,,,,0.4314923189751991,0.0787948411961107,0.4386276876050066,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,26.0,12.0,-12.448108108108109,145.9097738216078,3259.2850543172885,317.435442166727,seamount,9.031136820914911,0.4843878493832446,0.3811229004303749,,,,,0.4442378836530609,0.0758274793994412,0.4506629604312109,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,27,27.0,12.0,-12.448108108108109,145.91899589166962,3334.7790170978496,324.76495311629606,seamount,8.917730430574213,0.4736029975574501,0.4814837836897632,,,,,0.460337148221704,0.176643543247274,0.4930651391082548,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,28,28.0,12.0,-12.448108108108109,145.92821796173146,3415.9855226031004,332.6490798643787,seamount,8.727073509478677,0.4620020681995571,0.5077169126415568,,,,,0.4587931208426674,0.218101498880509,0.5079954641002999,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,29,29.0,12.0,-12.448108108108109,145.9374400317933,3412.7842938793165,332.3382809591569,seamount,8.705475263234504,0.4624593865886691,0.4564017673150221,,,,,0.4699821678026505,0.3519211417228277,0.5871385935569023,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,30,30.0,12.0,-12.448108108108109,145.94666210185514,3460.5685635490727,336.9775304416575,seamount,8.618761113674159,0.4556330623501325,0.3633253282071148,,,,,0.4911976087446801,0.3153721620278776,0.5837248422147457,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,31,31.0,12.0,-12.448108108108109,145.95588417191698,3417.867931128488,332.8318379736396,seamount,8.632355156174754,0.4617331526959303,0.222314851720291,,,,,0.4958405148998193,0.2885023529243071,0.5736649055493803,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,32,32.0,12.0,-12.448108108108109,145.96510624197882,3416.417775344844,332.6910461499848,seamount,8.514929453253318,0.4619403178078794,0.4113973448184291,,,,,0.4481265477660452,0.356469050829418,0.5726146933252235,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,33,33.0,12.0,-12.448108108108109,145.97432831204063,3617.301825672896,352.19435200707727,plain,8.187510315445602,0.4332425963324434,0.4469357390352598,,,,,0.4155322112167957,0.2594191958303959,0.4898625702419089,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34,34.0,12.0,-12.448108108108109,145.9835503821025,3610.2112576099626,351.50594734077305,plain,8.1056941075135,0.4342555346271482,0.4655547007161231,,,,,0.4771233617392316,0.1506578723646518,0.5003443782264265,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35,35.0,12.0,-12.448108108108109,145.99277245216433,3738.907256908883,364.0007045542605,plain,7.976982261309274,0.4158703918701595,0.4354129715515385,,,,,0.4543816268005561,0.1894277559973317,0.4922860322171497,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,36,36.0,12.0,-12.448108108108109,146.00199452222617,3704.53822059744,360.66390491237274,plain,8.011267206058218,0.4207802542003657,0.300326388686261,,,,,0.4007994966606282,0.3065751695482747,0.5046073434929047,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,37,37.0,12.0,-12.448108108108109,146.011216592288,3756.260571641363,365.6854923923654,plain,7.908133297194865,0.4133913469083766,0.2933237860639087,,,,,0.372271713262792,0.3644860576119792,0.5209955035210356,low,,['trench_wall'],[4],['steep escarpment'],,,,,,,,,,,,,,,,,,,,,,,
12,38,38.0,12.0,-12.448108108108109,146.02043866234985,3851.032533181985,374.88665370698874,plain,7.698849379540517,0.3998524952597165,0.2908577073602294,,,,,0.3866530057917808,0.3929136185162086,0.5512546222058546,low,,['methane_leak'],[4],['bubbling seep'],,,,,,,,,,,,,['Copper_Nodule'],['Manganese_Nodule'],[0.846],[0.73],[0.475],[0.482],[59823],[nan],,,
12,39,39.0,12.0,-12.448108108108109,146.02966073241168,4184.342168523792,407.246812478038,plain,7.131867734866913,0.3522368330680297,0.4013531828377447,,,,,0.3650707620163331,0.3775501515882229,0.5251864223715957,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,40,40.0,12.0,-12.448108108108109,146.03888280247352,4180.179254045012,406.8426460237876,plain,7.237628138903237,0.3528315351364268,0.3485120134299009,,,,,0.2983524709650792,0.3717703692302569,0.476683757189785,medium,,['trench_wall'],[4],['steep escarpment'],,,,,,,,,,,,,,,,,,,,,,,
12,41,41.0,12.0,-12.448108108108109,146.04810487253536,5013.931005285089,487.7894179888435,plain,5.741153040670538,0.2337241421021301,0.1923822606769628,,,,,0.3018171810953707,0.3415707432815673,0.4558115657486963,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,42,42.0,12.0,-12.448108108108109,146.0573269425972,4361.56647405873,424.4530557338573,plain,7.013680333463633,0.3269190751344672,0.237943588536451,,,,,0.3754321557126796,0.2452678092343586,0.4484479922908468,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,43,43.0,12.0,-12.448108108108109,146.06654901265904,4339.075200184858,422.2694369111512,plain,7.03008776830334,0.330132114259306,0.3690828900751675,,,,,0.4348227584199526,0.1846087850984182,0.4723888597071807,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,44,44.0,12.0,-12.448108108108109,146.07577108272088,4421.028654340375,430.2260829456675,plain,6.898825710149324,0.3184244779513749,0.3449647878812454,,,,,0.4827168768244173,0.0788614502622752,0.4891162556167899,medium,,,,,['Abyssal_Ray'],[4406],[0.604],[2],['roaming'],[2],[nan],,,,,,['Carbon_Rich_Sediment'],['Biogenic_Sediment'],[0.73],[0.865],[0.507],[0.245],[34521],[nan],,,
12,45,45.0,12.0,-12.448108108108109,146.08499315278272,4605.184941822871,448.10533415756026,plain,6.538570816715361,0.292116436882447,0.2636520526400879,,,,,0.4659314380507847,0.1399001191778742,0.486481395646386,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,46,46.0,12.0,-12.448108108108109,146.09421522284455,4658.045602747888,453.23743715998904,plain,6.52247639694678,0.2845649138931589,0.3207776871068843,,,,,0.4296039183030474,0.1732780686436262,0.4632330036754686,low,,['methane_leak'],[4],['bubbling seep'],['Abyssal_Ray'],[4225],[0.443],[2],['roaming'],[2],[nan],,,,,,,,,,,,,,,,
12,47,47.0,12.0,-12.448108108108109,146.1034372929064,4732.307146936045,460.44729581903346,plain,6.361446142149838,0.2739561218662793,0.3963989240474009,,,,,0.44527914157228,0.1445355608399102,0.4681495938977775,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,48,48.0,12.0,-12.448108108108109,146.11265936296823,4742.651008958489,461.45155426781446,plain,6.3144613430992536,0.2724784272916444,0.5338860510876114,,,,,0.4317439947524708,-0.0247443535243787,0.4324524945426503,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,49,49.0,12.0,-12.448108108108109,146.12188143303007,4655.083632699161,452.9498672523457,plain,6.414081558820112,0.2849880524715484,0.3420422143435585,,,,,0.4466323419730034,-0.0703197190280065,0.4521341745328124,medium,,,,,"['Abyssal_Ray', 'Abyssal_Plant']","[2839, 5256]","[0.731, 0.437]","[2, 1]","['roaming', 'stationary']","[2, 1]","[nan, nan]",,,,,,,,,,,,,,,,
13,0,0.0,13.0,-12.457117117117116,145.67,1638.0481385517228,160.03379985939054,seamount,12.083230261453435,0.7159931230640395,0.3446640715731355,,,,,0.743124693311285,0.1464408820886966,0.757416161535986,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,1.0,13.0,-12.457117117117116,145.67922207006183,1768.7057119264637,172.71900115790908,seamount,11.873921210695997,0.6973277554390767,0.430788721696233,,,,,0.7093211948492241,0.169082140068973,0.7291949859623519,low,,,,,['Glass_Squid'],[1202],[0.71],[2],['roaming'],[2],[nan],,,,,,,,,,,,,,,,
13,2,2.0,13.0,-12.457117117117116,145.68844414012366,1810.1925722183057,176.74685167168013,seamount,11.902696924815078,0.6914010611116705,0.3135835193950744,,,,,0.7455007815252803,0.1373725982808155,0.7580518755423181,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3,3.0,13.0,-12.457117117117116,145.6976662101855,1937.436744857022,189.10065484048755,seamount,11.623852120330474,0.6732233221632825,0.2788366785670796,,,,,0.695628038495411,0.1552935212042852,0.7127513210573507,low,,,,,['Glass_Squid'],[1772],[0.397],[2],['roaming'],[2],[nan],,,,,,,,,,,,,,,,
13,4,4.0,13.0,-12.457117117117116,145.70688828024734,1932.04192604769,188.5768860240476,seamount,11.581063770568209,0.6739940105646156,0.2987185521158096,,,,,0.593836550487303,0.291202042766889,0.6613928321400742,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5,5.0,13.0,-12.457117117117116,145.71611035030918,2106.4472261143337,205.5094394285761,seamount,11.08105842900762,0.6490789676979523,0.3773377669280214,,,,,0.5323142721943077,0.3304431351328439,0.626539025072005,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6,6.0,13.0,-12.457117117117116,145.72533242037102,2105.3402830056116,205.40196922384575,seamount,10.93800569068116,0.6492371024277697,0.4233429004522771,,,,,0.4740609427120513,0.3589884145140155,0.5946481809947167,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,7,7.0,13.0,-12.457117117117116,145.73455449043286,2045.4818875346243,199.5904745179247,seamount,11.05386905700204,0.6577883017807679,0.4686475441495627,,,,,0.5146743954079016,0.3986578886927005,0.6510129380476325,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8,8.0,13.0,-12.457117117117116,145.7437765604947,2148.177807595343,209.5609521937226,seamount,10.91055825123286,0.6431174560578081,0.5092649828364758,,,,,0.4999012804977606,0.374889314443612,0.6248546137521129,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9,9.0,13.0,-12.457117117117116,145.75299863055653,2270.4315227816205,221.4302449302544,seamount,10.738865388055494,0.6256526396026256,0.4673422491536954,,,,,0.5129541257173321,0.4300926100033348,0.66940390517976,low,,,,,,,,,,,,,,,,,['Platinum_Crust'],['Cobalt_Rich_Crust'],[0.425],[0.595],[0.58],[0.627],[45819],[nan],,,
13,10,10.0,13.0,-12.457117117117116,145.76222070061837,2404.8178584548145,234.4774619859043,seamount,10.540927857283696,0.6064545916493121,0.502639341044787,,,,,0.541671478191781,0.3667690856758213,0.6541617173864174,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,11.0,13.0,-12.457117117117116,145.7714427706802,2406.226030258983,234.6141776950469,seamount,10.560044316725538,0.6062534242487168,0.5337057122013007,,,,,0.6181615870748948,0.3044295691699468,0.6890581327580078,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,12,12.0,13.0,-12.457117117117116,145.78066484074205,2302.891531042257,224.58170204293756,seamount,10.774601090203788,0.6210154955653918,0.6032082140329768,,,,,0.5940919229070941,0.2914918286339442,0.6617497253673851,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,13.0,13.0,-12.457117117117116,145.7898869108039,2268.241739061237,221.2176445690521,seamount,10.8598745553272,0.6259654658483946,0.4089485500600835,,,,,0.6518212294788608,0.297872025352661,0.7166579788762769,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,14.0,13.0,-12.457117117117116,145.79910898086573,2361.4140288242365,230.2634979441006,seamount,10.714833967166264,0.6126551387393948,0.3633646989649837,,,,,0.6098614055238243,0.1995007837187104,0.6416630709740697,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,15,15.0,13.0,-12.457117117117116,145.80833105092756,2508.0587270427513,244.500847285704,seamount,10.508631187066728,0.5917058961367498,0.458828833388268,,,,,0.6556104512418408,0.1464441030575012,0.671767027397033,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,16.0,13.0,-12.457117117117116,145.8175531209894,2726.478507001769,265.70665116522025,seamount,10.134871936408656,0.5605030704283187,0.5515609932744359,,,,,0.5582971458818166,0.1495768972576268,0.5779869819407708,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,17,17.0,13.0,-12.457117117117116,145.82677519105124,2779.449369566981,270.8494533560176,seamount,9.990769513608582,0.5529358043475741,0.503111049774294,,,,,0.5368400491168075,0.0962122233765963,0.5453934637147794,low,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,18,18.0,13.0,-12.457117117117116,145.83599726111308,2736.380747855025,266.66803377233254,seamount,10.015933301681592,0.5590884645921392,0.3713083628006763,,,,,0.5066897988872052,-0.0067986121619257,0.5067354077067091,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,19,19.0,13.0,-12.457117117117116,145.84521933117492,2886.609224861455,281.253322802083,seamount,9.641070458303831,0.5376272535912207,0.4789020034494086,,,,,0.5409821653420132,-0.0587675990042885,0.5441648039986252,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20,20.0,13.0,-12.457117117117116,145.85444140123676,2956.439722576927,288.0329827744589,seamount,9.549361844127343,0.527651468203296,0.5806706697028089,,,,,0.5858295300665225,-0.0237473927510882,0.5863106488547151,high,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,21,21.0,13.0,-12.457117117117116,145.8636634712986,2943.035571438359,286.73160887751055,seamount,9.476051497285871,0.5295663469373773,0.4594506723653818,,,,,0.5808145678142796,0.0944002949906234,0.5884360440010497,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
